metadata: item UID,metadata: item ID,metadata: item n,metadata: file URL,metadata: ms ID,metadata: shelfmark,metadata: collection,metadata: ms type,metadata: part name,metadata: part ID,metadata: nest level,locus: locus,locus: from,locus: to,locus: inferred end,length: est fols,length: est cols,length: est lines,length: est % of ms,length: est % of part,work: title,work: title type,work: work ID,work: standard title(s),work: class(es),work: associated subject(s),work: subject URI(s),work: theology,work: documents,work: bible,work: literature,work: science,work: liturgy,work: history,work: law,work: philosophy,work: hagiography,work: medicine,work: christian literature,work: sermons,work: classical literature,work: monasticism and religious orders,work: grammar,work: clergy,work: rhetoric,work: geography,work: natural history,work: politics and government,work: music,work: indexes,work: conduct,work: heraldry,work: magic,work: bibliography,work: recreation,author: name(s),author: standard name(s),author: ID(s),language: text lang(s),language: main,language: other,paratext: incipit,paratext: explicit,paratext: rubric(s),paratext: rubric note(s),paratext: final rubric(s),paratext: final rubric note(s),bibliography: note(s),bibliography: bibl,bibliography: repertory/ies,bibliography: edition(s),bibliography: commented on,bibliography: related,bibliography: commentary/ies,bibliography: bible,bibliography: ms(s),bibliography: IMEV,bibliography: IMEV URI(s),bibliography: WIC,bibliography: WIC URI(s)
WMS_Arabic_633_item_1,WMS_Arabic_633-item1,,manuscript_16277,WMS_Arabic_633,,,manuscript,,WMS_Arabic_633,1,,,,,,,,,,Malḥama mubaraka; ملحمة مباركه ; ملحمة دانيال فى علم النجوم والكواكب,alt,work_8903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anonymous,,person_f407,Arabic,ar,,f.1v.1 بسم الله الرحمن الرحيم f.1v.2 قال دانيال عليه السلام اذا اردت ان تعرف احوال السنة انظر في اي يوم يدخل كانون الاخر من الايام السبعة فان دخل يوم السبت فان الامطار والندا يقل فى ارض الشام ويهب في ريح سموم يسم الزرع,f.23v.18 يوم السبت ان كان فيه دخول عيد الصليب يكون في تلك السنه حروب كثيره ورخص ورخآء,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_1,WMS_Arabic_419-part1-item1,,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,1,,,,,,,,,,al-Munjiḥ fī al-tadāwī min ṣunūf al-amrāḍ wa-al-shakāwī; المنجح فى التداوى من صنوف الامراض والشكاوي; Kitāb Ibn Bayṭār huwwa Munīr al-Abṣār,alt,work_6125,,sh85083064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maghribī, Abū Saʻīd ibn Ibrāhīm,‏ ‎d. active 12th century مغربي، ابراهيم بن ابي سعيد",,person_16699199,Arabic,ar,,Fol. 6a.5 بسم اللّه الرحمن الرحيم كتاب ابن البيطار هو منير الابصار Fol. 6a.7 الحمد للّه الذى خلق الانسان فى احسن تقويم وهداه بلطفه الى سبيل العلم والتعليم وخلق من النبات والحيوان والمعدن ما يحفظ الصحة ويزيل السقم في الانسان فحرتنى (sic!) يد الغيرة بان اوضح كل شى بالطبع والفعل والقوة والشكل حسب ما اعاننى عليه البارى تعالى جملًا وتفصيلًا ليسهل معرفته لدى جميع حسب ما رسمه لى البارى تعالى امين Fol. 6a.12 اطريلاك اسم بربري معناه رجل الطير,Fol. 122a وينفع من اختناق الرحم واورامه الصلبه ووجاعه البارده ويعين على الحبل,,,,,"General medicine. The material is arranged in tables. In the detailed contents below the headings of each row, a particular disease and its treatment are given (as quoted in the table of contents fol. 1a - 5b). In the MS the wrong title is given: كتاب ابن بيطار هو منير الابصار",,,,,,,,,,,,
WMS_Arabic_419_item_1,WMS_Arabic_419-part1-item1-item1,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,الورقه الاولى,,,,,,,,,"اترج, اس, اتل, اشنه, اكليل الملك",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_2,WMS_Arabic_419-part1-item1-item2,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,الورقه التانيه,,,,,,,,,"انيسون, ادخر, افسنتين, اسطوخودس افتيمون",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_3,WMS_Arabic_419-part1-item1-item3,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,الورقه الثالثه,,,,,,,,,"ايرشا Read: ارسا., اشقيل, اسارون, ابهل, اقحوان",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_4,WMS_Arabic_419-part1-item1-item4,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,الورقه الرابعه,,,,,,,,,"ابخره Read: انجرة., انجران, اذريون, اذان الفار اتاغاليس",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_5,WMS_Arabic_419-part1-item1-item5,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,الورقه الخامسه,,,,,,,,,"اذادرحت, اراك, اشنان, ابرنج, ام غيلان",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_6,WMS_Arabic_419-part1-item1-item6,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,الورقه السادسه,,,,,,,,,"امليح, اقاقيا, اشق, اتروت, اندراسيون",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_7,WMS_Arabic_419-part1-item1-item7,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,الورقه السابعه,,,,,,,,,"اجاص, اسفاناخ, ارز, ابنوس, ابريسم",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_8,WMS_Arabic_419-part1-item1-item8,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,الورقه الثامنه,,,,,,,,,"افيون, اظفار, اسفنج, انفخه, اليه",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_9,WMS_Arabic_419-part1-item1-item9,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,الورقه التاسعه,,,,,,,,,"ارنب, ابن عرس, افعي, اثمد, اسرنج",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_10,WMS_Arabic_419-part1-item1-item10,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,الورقه العاشره,,,,,,,,,"اسفيدج, اقليميا, اجر, حرف البا بنفسج",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_11,WMS_Arabic_419-part1-item1-item11,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الحادي عشر,,,,,,,,,"بابونج, بادينويه, بادروج, بهار, برشاوشان",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_12,WMS_Arabic_419-part1-item1-item12,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثانية عشر,,,,,,,,,"بسفايج, بليسان, بسنج, بطباط, بان",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_13,WMS_Arabic_419-part1-item1-item13,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثالثه عشر,,,,,,,,,"بسباسه, بلادر, بليلج, برباريس, بزرقطونا",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_14,WMS_Arabic_419-part1-item1-item14,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الرابعه عشر,,,,,,,,,"بردي, برطانيقى, بنطافلن, باداورد, بوزيدان",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_15,WMS_Arabic_419-part1-item1-item15,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الخامس عشر,,,,,,,,,"بهمنين, بطراساليون, بخور مريم, بقم, بنك",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_16,WMS_Arabic_419-part1-item1-item16,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] السادسه عشر,,,,,,,,,"بقلا هندي, بيش, بزر كتان, بطم, بلوط",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_17,WMS_Arabic_419-part1-item1-item17,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] السابعه عشر,,,,,,,,,"بندق, بسروبلح (sic!) بصل, بلبوس, باقلا",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_18,WMS_Arabic_419-part1-item1-item18,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثامنه عشر,,,,,,,,,"باقلا حمقا, باقلا يمانيه, بادنجان, بطيخ, بسد",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_19,WMS_Arabic_419-part1-item1-item19,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] التاسعه عشر,,,,,,,,,"بورق, بيض, بط, بنات وردان, بول",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_20,WMS_Arabic_419-part1-item1-item20,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] العشرون,,,,,,,,,"بصاق, بعر حرف الجيم جوز, جوزبوا",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_21,WMS_Arabic_419-part1-item1-item21,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الحادية والعشرون,,,,,,,,,"جوز القي, جلنار, جنطيانا, جعده, جرجير",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_22,WMS_Arabic_419-part1-item1-item22,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثانية والعشرون,,,,,,,,,"جزر, جاورش, جدوار, جاوشير, جندبادستر",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_23,WMS_Arabic_419-part1-item1-item23,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثالثه والعشرون,,,,,,,,,"جبن, جراد, جلد, جص حرف الدال",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_24,WMS_Arabic_419-part1-item1-item24,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الرابعة والعشرون,,,,,,,,,"دارصينى, دارفلفل, دارشعشعان, درونج, دوقو",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_25,WMS_Arabic_419-part1-item1-item25,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الخامسه والعشرون,,,,,,,,,"دفلا, دلب, دند, دادى, دوسر",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_26,WMS_Arabic_419-part1-item1-item26,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] السادسه والعشرون,,,,,,,,,"دبق, دام اخوين, دردى, دهن, دخان",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_27,WMS_Arabic_419-part1-item1-item27,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] السابعه والعشرون,,,,,,,,,"دجاج وديك, دم, دماغ, دود حرف الها",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_28,WMS_Arabic_419-part1-item1-item28,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثامنه والعشرون,,,,,,,,,"هليلج هندبا, هليون, هيوفاريقون حرف الواو",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_29,WMS_Arabic_419-part1-item1-item29,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] التاسعه والعشرون,,,,,,,,,"ورد, وج, ورس, وبر, وسخ",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_30,WMS_Arabic_419-part1-item1-item30,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثلثون,,,,,,,,,"ورل حرف الراى زعفران, زنجبيل, زرنباد",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_31,WMS_Arabic_419-part1-item1-item31,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الحاديه والثلثون,,,,,,,,,"زرنب, زوفرا, زراوند, زيتون وزيت, زبيب",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_32,WMS_Arabic_419-part1-item1-item32,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثانيه والثلثون,,,,,,,,,"زعرور, زوفا يابس, زوفا رطب, زبد, زفت",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_33,WMS_Arabic_419-part1-item1-item33,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثالث والثلثون,,,,,,,,,"زبل, زجاج, زاج, زنجار, زنجفر",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_34,WMS_Arabic_419-part1-item1-item34,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الرابعه والثلاثون,,,,,,,,,"زرنيخ, زيبق, زبد البحر, زمرد حرف الحا",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_35,WMS_Arabic_419-part1-item1-item35,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الخامسه والثلاثون,,,,,,,,,"حمام, حضض, حن.ظل, حرمل, حاشا",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_36,WMS_Arabic_419-part1-item1-item36,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] السادسه والثلاثون,,,,,,,,,"حلتيت, حنا, حرشف, حسك, حندقوقا",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_37,WMS_Arabic_419-part1-item1-item37,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] السابعه والثلاثون,,,,,,,,,"حماض, حى العالم, حصرم, حنطه, حمص",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_38,WMS_Arabic_419-part1-item1-item38,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثامنه والثلاثون,,,,,,,,,"حلبه, حالبى, حشيشة الزجاج, حشيشة الكلب, حور",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_39,WMS_Arabic_419-part1-item1-item39,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] التاسعة والثلاثون,,,,,,,,,"حب النيل, حب الدلم, حب الكلى, حب السمنه, حب القلقل",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_40,WMS_Arabic_419-part1-item1-item40,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الاربعون,,,,,,,,,"حجر, حجر اليهودى, حجر ارمنى, حديد, حلزون",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_41,WMS_Arabic_419-part1-item1-item41,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الحاديه والاربعون,,,,,,,,,"حيه, حافر, حرف الطا طباشر, طراثيث",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_42,WMS_Arabic_419-part1-item1-item42,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثانيه والاربعون,,,,,,,,,"طرفا, طرحون, طحلب, طاليشغر, طرخشقون",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_43,WMS_Arabic_419-part1-item1-item43,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثالثه والاربعون,,,,,,,,,"طلع, طلق, طين, طريخ حرف اليا",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_44,WMS_Arabic_419-part1-item1-item44,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الرابع والاربعون,,,,,,,,,"ياسمين, يبروح, يتوع, ياقوت حرف الكاف",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_45,WMS_Arabic_419-part1-item1-item45,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الخامسه والاربعون,,,,,,,,,"كافور, كندرى, كبابه, كراويا, كمون",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_46,WMS_Arabic_419-part1-item1-item46,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] السادسه والاربعون,,,,,,,,,"كزبره, كرفس, كرنب, كرات, كبر",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_47,WMS_Arabic_419-part1-item1-item47,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] السابعه والاربعون,,,,,,,,,"كرم, كشوتا, كمترى, كماه, كاكنج",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_48,WMS_Arabic_419-part1-item1-item48,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثامنه والاربعون,,,,,,,,,"كرسنه, كندس, كمازريوس, كمافيطوس, كسلا",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_49,WMS_Arabic_419-part1-item1-item49,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] التاسعه والاربعون,,,,,,,,,"كردمانا, كيكيج, كماشير, كدر, كاوي",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_50,WMS_Arabic_419-part1-item1-item50,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الخمسون,,,,,,,,,"كتيرا, كهربا, كوزكندم, كبريت, كبد",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_51,WMS_Arabic_419-part1-item1-item51,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الحاديه والخمسون,,,,,,,,,"كعب, حرف اللام لادن, لبينى, لك",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_52,WMS_Arabic_419-part1-item1-item52,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثانيه والخمسون,,,,,,,,,"لولو, لازورد, لوز, لوبيا, ليمون",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_53,WMS_Arabic_419-part1-item1-item53,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الثالثه والخمسون,,,,,,,,,"لفاح, لفت, لسان الثور, لسان الحمل, لسان عصفور",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_54,WMS_Arabic_419-part1-item1-item54,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الرابعه والخمسون,,,,,,,,,"لبلاب, لاعيه, لبخ, لحية التيس, لحم",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_55,WMS_Arabic_419-part1-item1-item55,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] الخامسه والخمسون,,,,,,,,,"لبن حرف الميم مسك, مصطكى, محلب",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
WMS_Arabic_419_item_56,WMS_Arabic_419-part1-item1-item56,toc,manuscript_16062,WMS_Arabic_419,,,part,,WMS_Arabic_419-part1,2,[لورقه] السادسه والخمسون,,,,,,,,,"مر, ميعه, مقل, موميا, ماميران",original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,
